,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P
37688,61.0,2.0,21.0,1.0,350.0,northern_america,1.0,40.0,2.0,1.0
37689,54.0,4.0,18.0,1.0,440.0,northern_america,0.0,55.0,1.0,1.0
37690,74.0,6.0,20.0,1.0,4920.0,northern_america,0.0,15.0,2.0,1.0
37691,38.0,1.0,12.0,5.0,4950.0,latin_america,13.0,40.0,1.0,1.0
37692,49.0,1.0,19.0,1.0,20.0,northern_america,1.0,40.0,1.0,6.0
37693,67.0,1.0,20.0,2.0,3930.0,northern_america,15.0,44.0,1.0,1.0
37694,48.0,6.0,11.0,1.0,4230.0,latin_america,1.0,40.0,2.0,8.0
37695,39.0,4.0,22.0,1.0,440.0,south_eastern_asia,0.0,40.0,2.0,6.0
37696,52.0,6.0,20.0,1.0,4700.0,northern_america,0.0,25.0,2.0,1.0
37697,64.0,1.0,17.0,1.0,9130.0,northern_america,1.0,4.0,2.0,2.0
37698,58.0,1.0,16.0,1.0,9005.0,northern_america,1.0,50.0,2.0,1.0
37699,30.0,1.0,19.0,1.0,4220.0,northern_america,1.0,40.0,1.0,1.0
37700,42.0,1.0,16.0,1.0,9645.0,northern_america,1.0,40.0,1.0,8.0
37701,49.0,1.0,20.0,1.0,140.0,latin_america,0.0,45.0,1.0,8.0
37702,47.0,1.0,21.0,1.0,10.0,northern_america,0.0,45.0,2.0,1.0
37703,21.0,1.0,16.0,5.0,7000.0,northern_america,12.0,28.0,1.0,1.0
37704,57.0,1.0,16.0,1.0,5000.0,northern_america,1.0,35.0,2.0,1.0
37705,49.0,7.0,21.0,3.0,705.0,northern_america,0.0,40.0,2.0,1.0
37706,58.0,1.0,18.0,1.0,7700.0,northern_america,0.0,40.0,2.0,8.0
37707,45.0,1.0,19.0,5.0,410.0,northern_america,0.0,20.0,1.0,1.0
37708,28.0,5.0,16.0,5.0,350.0,northern_america,11.0,40.0,1.0,1.0
37709,56.0,1.0,19.0,1.0,5140.0,northern_america,1.0,40.0,2.0,1.0
37710,19.0,1.0,17.0,5.0,4055.0,latin_america,2.0,35.0,1.0,8.0
37711,33.0,1.0,19.0,1.0,3930.0,northern_america,10.0,40.0,1.0,5.0
37712,24.0,1.0,16.0,5.0,9600.0,northern_america,2.0,45.0,1.0,1.0
37713,52.0,3.0,22.0,5.0,2310.0,northern_america,0.0,30.0,2.0,2.0
37714,24.0,4.0,19.0,5.0,2545.0,latin_america,0.0,15.0,2.0,1.0
37715,23.0,1.0,21.0,5.0,5740.0,northern_america,13.0,40.0,1.0,1.0
37716,43.0,7.0,21.0,1.0,5740.0,northern_america,0.0,40.0,1.0,1.0
37717,46.0,1.0,17.0,5.0,4760.0,northern_america,10.0,40.0,2.0,1.0
37718,34.0,1.0,19.0,4.0,3500.0,northern_america,0.0,50.0,2.0,8.0
37719,42.0,1.0,19.0,4.0,6260.0,northern_america,2.0,40.0,1.0,1.0
37720,55.0,1.0,16.0,1.0,4230.0,eastern_asia,0.0,40.0,2.0,6.0
37721,27.0,3.0,21.0,3.0,2545.0,northern_america,0.0,37.0,2.0,2.0
37722,35.0,3.0,19.0,1.0,2545.0,northern_america,1.0,32.0,2.0,1.0
37723,66.0,1.0,21.0,5.0,440.0,northern_america,0.0,85.0,1.0,1.0
37724,52.0,1.0,20.0,1.0,1555.0,northern_america,0.0,32.0,1.0,1.0
37725,56.0,2.0,21.0,1.0,2040.0,northern_america,0.0,40.0,1.0,1.0
37726,38.0,1.0,21.0,1.0,3255.0,northern_america,0.0,30.0,2.0,1.0
37727,33.0,1.0,1.0,5.0,8320.0,latin_america,5.0,40.0,1.0,8.0
37728,53.0,1.0,23.0,1.0,3090.0,south_eastern_asia,1.0,50.0,1.0,6.0
37729,42.0,1.0,21.0,1.0,3255.0,northern_america,0.0,40.0,2.0,2.0
37730,28.0,1.0,20.0,5.0,4251.0,northern_america,2.0,70.0,2.0,1.0
37731,66.0,1.0,16.0,1.0,9005.0,latin_america,1.0,40.0,1.0,8.0
37732,72.0,4.0,17.0,3.0,3602.0,northern_america,0.0,30.0,2.0,1.0
37733,34.0,5.0,21.0,5.0,3500.0,northern_america,15.0,40.0,1.0,7.0
37734,66.0,1.0,16.0,1.0,9130.0,latin_america,1.0,45.0,1.0,1.0
37735,62.0,1.0,23.0,3.0,2145.0,northern_america,0.0,40.0,2.0,1.0
37736,58.0,1.0,17.0,1.0,5120.0,northern_america,0.0,40.0,2.0,1.0
37737,21.0,1.0,18.0,5.0,4760.0,northern_america,2.0,10.0,1.0,1.0
37738,44.0,4.0,22.0,1.0,2205.0,northern_america,0.0,40.0,2.0,1.0
37739,50.0,2.0,22.0,1.0,2040.0,northern_america,1.0,40.0,1.0,6.0
37740,53.0,1.0,21.0,1.0,6355.0,northern_america,1.0,40.0,1.0,1.0
37741,61.0,2.0,18.0,5.0,5860.0,northern_america,0.0,8.0,2.0,9.0
37742,39.0,1.0,16.0,1.0,7800.0,latin_america,0.0,30.0,2.0,1.0
37743,50.0,1.0,14.0,3.0,6230.0,northern_america,11.0,30.0,1.0,1.0
37744,58.0,1.0,16.0,1.0,6200.0,northern_america,0.0,40.0,1.0,1.0
37745,50.0,1.0,24.0,3.0,960.0,eastern_asia,0.0,40.0,2.0,6.0
37746,49.0,1.0,19.0,1.0,7800.0,northern_america,1.0,25.0,2.0,1.0
37747,38.0,1.0,17.0,3.0,5000.0,northern_america,2.0,40.0,2.0,8.0
37748,52.0,2.0,19.0,3.0,4720.0,latin_america,13.0,39.0,2.0,8.0
37749,41.0,2.0,21.0,5.0,2310.0,northern_america,11.0,50.0,1.0,1.0
37750,35.0,1.0,16.0,1.0,310.0,latin_america,1.0,40.0,1.0,1.0
37751,42.0,4.0,22.0,1.0,2320.0,northern_america,1.0,50.0,2.0,1.0
37752,57.0,2.0,22.0,1.0,2040.0,northern_america,1.0,15.0,2.0,1.0
37753,38.0,1.0,17.0,1.0,8256.0,oceania,0.0,27.0,2.0,7.0
37754,29.0,1.0,22.0,5.0,4965.0,northern_america,0.0,40.0,1.0,1.0
37755,21.0,1.0,19.0,5.0,4720.0,latin_america,2.0,28.0,1.0,8.0
37756,67.0,1.0,19.0,4.0,600.0,northern_america,2.0,40.0,1.0,1.0
37757,21.0,3.0,21.0,5.0,2205.0,eastern_asia,11.0,20.0,1.0,6.0
37758,53.0,7.0,23.0,1.0,2100.0,northern_america,1.0,20.0,2.0,1.0
37759,46.0,1.0,19.0,3.0,4720.0,northern_america,0.0,40.0,1.0,1.0
37760,37.0,1.0,21.0,1.0,2850.0,northern_america,1.0,40.0,1.0,1.0
37761,51.0,6.0,16.0,1.0,3602.0,oceania,1.0,12.0,1.0,7.0
37762,52.0,6.0,21.0,3.0,3245.0,northern_america,13.0,30.0,2.0,1.0
37763,36.0,1.0,22.0,1.0,1220.0,western_asia,0.0,40.0,1.0,1.0
37764,50.0,5.0,21.0,1.0,1106.0,northern_america,1.0,40.0,1.0,1.0
37765,27.0,2.0,21.0,1.0,3545.0,south_eastern_asia,2.0,30.0,1.0,6.0
37766,69.0,2.0,22.0,1.0,2205.0,northern_america,0.0,3.0,2.0,1.0
37767,62.0,1.0,11.0,4.0,4700.0,latin_america,6.0,48.0,1.0,1.0
37768,23.0,1.0,22.0,5.0,9640.0,northern_america,11.0,30.0,2.0,1.0
37769,41.0,1.0,16.0,1.0,4020.0,latin_america,0.0,80.0,1.0,8.0
37770,52.0,1.0,16.0,1.0,3602.0,northern_europe,1.0,24.0,2.0,1.0
37771,56.0,1.0,18.0,3.0,3649.0,south_eastern_asia,0.0,40.0,2.0,6.0
37772,67.0,1.0,16.0,1.0,8990.0,south_eastern_asia,0.0,48.0,2.0,6.0
37773,50.0,1.0,21.0,1.0,2634.0,northern_america,0.0,45.0,1.0,1.0
37774,42.0,3.0,21.0,1.0,3820.0,northern_america,9.0,40.0,1.0,8.0
37775,59.0,1.0,16.0,3.0,6230.0,northern_america,12.0,40.0,1.0,8.0
37776,43.0,1.0,1.0,1.0,6260.0,latin_america,15.0,40.0,1.0,1.0
37777,36.0,2.0,20.0,5.0,2545.0,northern_america,0.0,40.0,2.0,1.0
37778,42.0,3.0,20.0,1.0,3720.0,northern_america,0.0,90.0,1.0,1.0
37779,25.0,3.0,21.0,5.0,7700.0,northern_america,5.0,20.0,2.0,1.0
37780,41.0,1.0,16.0,3.0,9130.0,northern_america,13.0,38.0,1.0,1.0
37781,26.0,1.0,16.0,5.0,5860.0,northern_america,7.0,40.0,2.0,8.0
37782,31.0,3.0,21.0,1.0,2310.0,northern_america,0.0,40.0,2.0,1.0
37783,27.0,1.0,16.0,5.0,6442.0,latin_america,2.0,40.0,1.0,8.0
37784,44.0,1.0,21.0,1.0,1021.0,south_eastern_asia,1.0,30.0,1.0,6.0
37785,58.0,1.0,21.0,4.0,340.0,northern_america,17.0,40.0,2.0,1.0
37786,34.0,1.0,23.0,1.0,3050.0,northern_america,0.0,40.0,2.0,6.0
37787,61.0,2.0,21.0,1.0,1108.0,south_eastern_asia,1.0,45.0,1.0,6.0
37788,25.0,1.0,21.0,5.0,1006.0,northern_america,0.0,80.0,1.0,1.0
37789,48.0,1.0,19.0,2.0,7800.0,latin_america,0.0,40.0,2.0,1.0
37790,49.0,6.0,1.0,1.0,6230.0,latin_america,0.0,40.0,1.0,1.0
37791,33.0,1.0,21.0,1.0,20.0,northern_america,0.0,50.0,2.0,1.0
37792,29.0,4.0,19.0,1.0,4220.0,northern_america,1.0,40.0,1.0,9.0
37793,52.0,1.0,16.0,1.0,9130.0,latin_america,0.0,55.0,1.0,1.0
37794,53.0,1.0,18.0,1.0,440.0,northern_america,0.0,50.0,1.0,1.0
37795,53.0,1.0,16.0,1.0,540.0,northern_america,1.0,40.0,2.0,1.0
37796,46.0,1.0,23.0,5.0,20.0,northern_america,0.0,65.0,2.0,1.0
37797,36.0,1.0,16.0,5.0,5110.0,northern_america,13.0,40.0,2.0,1.0
37798,59.0,7.0,23.0,2.0,5000.0,northern_america,0.0,60.0,2.0,1.0
37799,28.0,1.0,17.0,5.0,4760.0,northern_america,15.0,45.0,2.0,1.0
37800,39.0,3.0,21.0,1.0,10.0,northern_america,0.0,40.0,1.0,1.0
37801,30.0,3.0,21.0,5.0,2545.0,northern_america,0.0,14.0,1.0,1.0
37802,25.0,1.0,20.0,5.0,4150.0,northern_america,2.0,25.0,2.0,1.0
37803,43.0,4.0,20.0,1.0,3422.0,northern_america,0.0,40.0,2.0,6.0
37804,34.0,1.0,14.0,5.0,4020.0,northern_america,0.0,30.0,2.0,1.0
37805,24.0,1.0,16.0,5.0,5220.0,northern_america,0.0,40.0,1.0,1.0
37806,36.0,1.0,19.0,5.0,8990.0,latin_america,12.0,20.0,1.0,8.0
37807,60.0,1.0,2.0,1.0,350.0,eastern_asia,1.0,40.0,2.0,6.0
37808,47.0,4.0,21.0,1.0,2310.0,northern_america,1.0,45.0,1.0,1.0
37809,22.0,1.0,20.0,5.0,3630.0,northern_america,13.0,30.0,1.0,1.0
37810,68.0,3.0,21.0,1.0,3255.0,northern_america,1.0,30.0,2.0,1.0
37811,54.0,1.0,9.0,1.0,9130.0,latin_america,0.0,45.0,1.0,9.0
37812,21.0,1.0,19.0,5.0,4130.0,northern_america,2.0,40.0,1.0,8.0
37813,24.0,1.0,21.0,5.0,2360.0,northern_america,5.0,60.0,1.0,1.0
37814,42.0,1.0,16.0,1.0,7750.0,latin_america,0.0,40.0,2.0,8.0
37815,43.0,1.0,16.0,3.0,3602.0,latin_america,0.0,15.0,2.0,1.0
37816,48.0,1.0,21.0,1.0,1220.0,south_eastern_asia,0.0,40.0,1.0,6.0
37817,19.0,1.0,19.0,5.0,5400.0,eastern_asia,3.0,20.0,2.0,6.0
37818,51.0,3.0,15.0,4.0,3603.0,northern_america,13.0,40.0,1.0,1.0
37819,68.0,3.0,22.0,3.0,2014.0,northern_america,0.0,40.0,2.0,1.0
37820,51.0,6.0,19.0,1.0,2710.0,northern_america,0.0,40.0,2.0,1.0
37821,45.0,1.0,16.0,1.0,7360.0,northern_america,0.0,40.0,1.0,1.0
37822,51.0,7.0,18.0,1.0,10.0,northern_america,0.0,55.0,1.0,1.0
37823,36.0,1.0,21.0,5.0,2840.0,northern_america,2.0,40.0,1.0,1.0
37824,44.0,4.0,24.0,1.0,2205.0,northern_america,0.0,45.0,1.0,1.0
37825,39.0,1.0,21.0,1.0,860.0,northern_america,0.0,40.0,2.0,1.0
37826,37.0,7.0,16.0,1.0,4210.0,northern_america,0.0,40.0,1.0,8.0
37827,22.0,1.0,16.0,5.0,4720.0,northern_america,2.0,35.0,1.0,1.0
37828,55.0,3.0,22.0,1.0,2310.0,northern_america,0.0,45.0,2.0,1.0
37829,48.0,1.0,21.0,1.0,5330.0,eastern_asia,0.0,40.0,1.0,6.0
37830,56.0,4.0,19.0,1.0,3870.0,northern_america,0.0,8.0,2.0,1.0
37831,63.0,3.0,21.0,3.0,5860.0,northern_africa,0.0,40.0,2.0,1.0
37832,48.0,1.0,22.0,1.0,300.0,northern_america,1.0,80.0,1.0,6.0
37833,33.0,6.0,21.0,5.0,410.0,northern_america,0.0,40.0,1.0,1.0
37834,37.0,1.0,19.0,5.0,4220.0,northern_america,0.0,40.0,1.0,1.0
37835,31.0,1.0,21.0,5.0,4760.0,eastern_asia,2.0,50.0,2.0,6.0
37836,59.0,1.0,16.0,1.0,7750.0,latin_america,0.0,40.0,1.0,1.0
37837,40.0,4.0,22.0,1.0,2310.0,northern_america,0.0,35.0,2.0,1.0
37838,44.0,1.0,15.0,1.0,8990.0,latin_america,0.0,40.0,1.0,1.0
37839,71.0,6.0,20.0,3.0,205.0,northern_america,0.0,3.0,2.0,1.0
37840,62.0,6.0,18.0,4.0,2360.0,northern_america,0.0,35.0,1.0,1.0
37841,57.0,1.0,18.0,3.0,800.0,northern_america,0.0,55.0,1.0,8.0
37842,25.0,1.0,21.0,5.0,1240.0,northern_america,0.0,40.0,1.0,6.0
37843,31.0,1.0,21.0,5.0,630.0,northern_america,12.0,50.0,2.0,6.0
37844,64.0,3.0,16.0,5.0,2006.0,northern_america,0.0,25.0,1.0,2.0
37845,29.0,2.0,21.0,1.0,3255.0,northern_america,0.0,40.0,2.0,1.0
37846,27.0,1.0,20.0,5.0,5740.0,northern_america,0.0,30.0,1.0,1.0
37847,70.0,3.0,20.0,1.0,6355.0,northern_america,0.0,45.0,2.0,6.0
37848,30.0,1.0,19.0,1.0,5000.0,northern_america,0.0,40.0,1.0,1.0
37849,44.0,7.0,23.0,1.0,3090.0,northern_america,0.0,40.0,1.0,6.0
37850,43.0,1.0,19.0,1.0,4700.0,northern_america,0.0,50.0,1.0,6.0
37851,21.0,1.0,16.0,5.0,4760.0,northern_america,2.0,15.0,2.0,1.0
37852,19.0,1.0,19.0,5.0,2310.0,northern_america,17.0,6.0,2.0,6.0
37853,27.0,1.0,16.0,5.0,9620.0,northern_america,0.0,40.0,1.0,1.0
37854,26.0,5.0,18.0,5.0,3602.0,northern_america,2.0,30.0,2.0,2.0
37855,25.0,2.0,21.0,1.0,3602.0,south_eastern_asia,0.0,12.0,2.0,6.0
37856,43.0,2.0,21.0,5.0,800.0,south_eastern_asia,2.0,40.0,1.0,6.0
37857,20.0,1.0,16.0,5.0,4140.0,northern_europe,11.0,35.0,1.0,1.0
37858,57.0,6.0,21.0,1.0,9130.0,earthern_europe,0.0,60.0,1.0,1.0
37859,37.0,1.0,19.0,1.0,5000.0,northern_america,0.0,50.0,2.0,9.0
37860,48.0,3.0,21.0,1.0,2545.0,northern_america,1.0,34.0,2.0,1.0
37861,23.0,1.0,19.0,5.0,5240.0,northern_america,2.0,20.0,1.0,8.0
37862,34.0,1.0,12.0,1.0,6441.0,latin_america,0.0,40.0,1.0,8.0
37863,67.0,1.0,21.0,5.0,140.0,northern_america,0.0,40.0,2.0,1.0
37864,37.0,1.0,22.0,1.0,440.0,northern_america,1.0,60.0,1.0,1.0
37865,25.0,6.0,18.0,5.0,2752.0,northern_america,2.0,20.0,1.0,9.0
37866,36.0,1.0,21.0,1.0,735.0,eastern_asia,1.0,40.0,1.0,6.0
37867,77.0,1.0,19.0,3.0,4760.0,northern_america,0.0,16.0,2.0,1.0
37868,50.0,1.0,19.0,1.0,5600.0,south_central_asia,1.0,40.0,1.0,1.0
37869,62.0,5.0,17.0,1.0,150.0,northern_america,1.0,40.0,2.0,1.0
37870,35.0,4.0,19.0,1.0,2145.0,northern_america,0.0,40.0,2.0,9.0
37871,43.0,1.0,20.0,1.0,4840.0,northern_america,0.0,40.0,1.0,8.0
37872,49.0,1.0,8.0,4.0,4140.0,latin_america,0.0,30.0,1.0,1.0
37873,40.0,1.0,21.0,1.0,440.0,northern_america,1.0,40.0,1.0,1.0
37874,53.0,4.0,19.0,3.0,3602.0,northern_america,0.0,40.0,2.0,2.0
37875,55.0,3.0,16.0,1.0,5260.0,latin_america,1.0,40.0,2.0,1.0
37876,36.0,1.0,13.0,1.0,4251.0,northern_america,1.0,40.0,1.0,1.0
37877,42.0,1.0,16.0,5.0,9130.0,northern_america,2.0,40.0,1.0,1.0
37878,34.0,1.0,21.0,5.0,1350.0,northern_america,11.0,40.0,2.0,6.0
37879,25.0,1.0,21.0,5.0,7315.0,northern_america,2.0,40.0,1.0,8.0
37880,65.0,2.0,24.0,1.0,4965.0,northern_america,0.0,40.0,2.0,1.0
37881,57.0,1.0,21.0,1.0,2145.0,northern_america,1.0,55.0,2.0,1.0
37882,40.0,6.0,17.0,5.0,7200.0,latin_america,2.0,40.0,1.0,8.0
37883,42.0,6.0,22.0,1.0,2014.0,northern_america,0.0,12.0,2.0,1.0
37884,22.0,1.0,19.0,5.0,1970.0,northern_america,2.0,20.0,1.0,1.0
37885,36.0,1.0,18.0,5.0,9620.0,northern_america,2.0,24.0,1.0,8.0
37886,53.0,3.0,20.0,5.0,2545.0,latin_america,0.0,29.0,2.0,9.0
37887,62.0,7.0,21.0,1.0,710.0,northern_america,0.0,30.0,1.0,1.0
37888,28.0,1.0,21.0,1.0,735.0,eastern_asia,1.0,40.0,2.0,6.0
37889,54.0,1.0,13.0,5.0,4251.0,latin_america,0.0,40.0,1.0,8.0
37890,49.0,6.0,16.0,5.0,4251.0,latin_america,0.0,40.0,1.0,1.0
37891,69.0,3.0,19.0,1.0,5360.0,south_eastern_asia,0.0,40.0,1.0,6.0
37892,63.0,6.0,13.0,5.0,3602.0,northern_america,0.0,30.0,2.0,1.0
37893,34.0,1.0,17.0,4.0,310.0,latin_america,12.0,54.0,1.0,8.0
37894,67.0,1.0,17.0,5.0,4720.0,northern_america,0.0,40.0,2.0,8.0
37895,54.0,1.0,13.0,1.0,4600.0,latin_america,1.0,40.0,2.0,1.0
37896,32.0,2.0,22.0,1.0,2003.0,northern_america,0.0,40.0,2.0,1.0
37897,49.0,1.0,11.0,1.0,6230.0,latin_america,1.0,40.0,1.0,8.0
37898,61.0,2.0,19.0,2.0,5820.0,northern_europe,0.0,40.0,2.0,1.0
37899,33.0,3.0,21.0,1.0,3870.0,northern_america,0.0,60.0,1.0,1.0
37900,31.0,5.0,16.0,5.0,5560.0,northern_america,0.0,40.0,1.0,8.0
37901,34.0,1.0,22.0,1.0,735.0,northern_america,0.0,40.0,2.0,1.0
37902,53.0,1.0,19.0,1.0,5840.0,northern_america,1.0,40.0,2.0,1.0
37903,39.0,3.0,22.0,1.0,3258.0,eastern_asia,0.0,40.0,2.0,6.0
37904,43.0,1.0,24.0,1.0,1710.0,northern_america,0.0,45.0,1.0,1.0
37905,19.0,1.0,16.0,5.0,4020.0,northern_america,2.0,24.0,2.0,1.0
37906,31.0,5.0,21.0,5.0,2360.0,northern_america,3.0,40.0,1.0,9.0
37907,26.0,1.0,16.0,5.0,4840.0,northern_america,10.0,40.0,1.0,8.0
37908,36.0,1.0,17.0,3.0,5740.0,northern_america,12.0,40.0,2.0,1.0
37909,52.0,2.0,17.0,5.0,5400.0,northern_america,5.0,40.0,2.0,1.0
37910,69.0,2.0,22.0,1.0,3602.0,earthern_europe,1.0,40.0,2.0,1.0
37911,43.0,1.0,16.0,1.0,3930.0,northern_america,0.0,55.0,1.0,1.0
37912,55.0,1.0,21.0,1.0,3150.0,northern_america,1.0,20.0,2.0,1.0
37913,39.0,1.0,16.0,1.0,6400.0,northern_america,9.0,40.0,1.0,1.0
37914,36.0,1.0,18.0,5.0,5240.0,northern_america,2.0,40.0,2.0,2.0
37915,50.0,1.0,20.0,5.0,440.0,northern_america,5.0,40.0,2.0,9.0
37916,37.0,2.0,22.0,1.0,2310.0,northern_america,0.0,40.0,2.0,1.0
37917,18.0,3.0,18.0,5.0,4600.0,northern_america,2.0,15.0,2.0,1.0
37918,44.0,1.0,18.0,1.0,4700.0,south_eastern_asia,9.0,55.0,2.0,6.0
37919,29.0,1.0,21.0,5.0,1460.0,northern_america,0.0,40.0,1.0,6.0
37920,59.0,7.0,18.0,1.0,5120.0,northern_america,0.0,30.0,2.0,1.0
37921,46.0,5.0,19.0,5.0,4220.0,northern_america,0.0,40.0,2.0,2.0
37922,25.0,2.0,21.0,5.0,51.0,northern_america,0.0,36.0,1.0,6.0
37923,63.0,1.0,21.0,1.0,5740.0,eastern_asia,1.0,40.0,2.0,6.0
37924,20.0,1.0,19.0,5.0,9645.0,northern_america,0.0,10.0,1.0,1.0
37925,39.0,1.0,18.0,5.0,5610.0,northern_america,2.0,40.0,2.0,1.0
37926,80.0,6.0,19.0,1.0,4950.0,northern_europe,1.0,6.0,2.0,1.0
37927,32.0,1.0,22.0,5.0,800.0,south_central_asia,0.0,40.0,1.0,6.0
37928,32.0,1.0,22.0,1.0,2632.0,northern_america,0.0,16.0,2.0,1.0
37929,61.0,1.0,19.0,1.0,1050.0,northern_america,1.0,60.0,1.0,3.0
37930,33.0,4.0,21.0,1.0,2205.0,northern_america,11.0,50.0,2.0,6.0
37931,26.0,1.0,21.0,5.0,800.0,northern_america,15.0,45.0,2.0,1.0
37932,46.0,6.0,21.0,1.0,845.0,south_eastern_asia,0.0,4.0,2.0,6.0
37933,38.0,1.0,21.0,1.0,4820.0,northern_america,1.0,50.0,2.0,1.0
37934,20.0,1.0,19.0,5.0,2145.0,northern_america,7.0,18.0,2.0,8.0
37935,63.0,6.0,19.0,1.0,4200.0,northern_america,0.0,20.0,1.0,1.0
37936,22.0,1.0,20.0,5.0,440.0,northern_america,2.0,40.0,1.0,1.0
37937,36.0,1.0,21.0,3.0,5710.0,northern_america,0.0,38.0,2.0,9.0
37938,35.0,7.0,22.0,1.0,310.0,latin_america,2.0,35.0,2.0,1.0
37939,27.0,3.0,23.0,5.0,3050.0,eastern_asia,2.0,40.0,2.0,6.0
37940,51.0,1.0,22.0,5.0,800.0,northern_europe,0.0,60.0,2.0,1.0
37941,46.0,7.0,20.0,1.0,310.0,northern_america,1.0,40.0,1.0,1.0
37942,43.0,1.0,19.0,1.0,1021.0,northern_america,1.0,40.0,1.0,1.0
37943,72.0,6.0,21.0,1.0,500.0,northern_america,0.0,10.0,1.0,1.0
37944,18.0,1.0,16.0,5.0,7750.0,northern_america,2.0,15.0,1.0,1.0
37945,60.0,1.0,19.0,1.0,4020.0,latin_america,10.0,30.0,2.0,8.0
37946,29.0,1.0,20.0,1.0,4720.0,northern_america,0.0,26.0,2.0,1.0
37947,49.0,1.0,15.0,1.0,6260.0,latin_america,0.0,40.0,1.0,8.0
37948,40.0,1.0,21.0,5.0,20.0,northern_america,0.0,60.0,1.0,1.0
37949,27.0,1.0,21.0,5.0,2810.0,northern_america,0.0,60.0,1.0,1.0
37950,40.0,6.0,16.0,1.0,4760.0,latin_america,1.0,40.0,1.0,1.0
37951,26.0,1.0,19.0,1.0,4710.0,northern_america,9.0,40.0,1.0,8.0
37952,61.0,2.0,21.0,1.0,5940.0,northern_america,0.0,45.0,2.0,1.0
37953,55.0,6.0,23.0,1.0,1530.0,northern_america,0.0,45.0,1.0,1.0
37954,35.0,1.0,21.0,5.0,2710.0,northern_america,0.0,40.0,2.0,1.0
37955,33.0,1.0,20.0,1.0,410.0,south_eastern_asia,0.0,40.0,2.0,9.0
37956,38.0,2.0,19.0,1.0,2016.0,eastern_asia,1.0,40.0,2.0,6.0
37957,63.0,7.0,23.0,1.0,3010.0,northern_america,1.0,24.0,1.0,1.0
37958,38.0,1.0,19.0,3.0,3402.0,northern_america,0.0,48.0,1.0,1.0
37959,38.0,1.0,21.0,1.0,110.0,northern_america,1.0,60.0,1.0,1.0
37960,54.0,5.0,18.0,1.0,7140.0,northern_america,0.0,40.0,1.0,1.0
37961,53.0,6.0,21.0,1.0,8760.0,northern_america,1.0,30.0,1.0,1.0
37962,46.0,1.0,16.0,3.0,4220.0,latin_america,0.0,16.0,2.0,8.0
37963,52.0,4.0,22.0,5.0,750.0,northern_america,0.0,40.0,2.0,1.0
37964,41.0,7.0,21.0,1.0,710.0,eastern_asia,1.0,20.0,2.0,6.0
37965,28.0,2.0,21.0,1.0,2300.0,northern_america,0.0,40.0,2.0,8.0
37966,41.0,1.0,9.0,1.0,4252.0,latin_america,0.0,40.0,1.0,8.0
37967,23.0,1.0,20.0,5.0,1108.0,northern_america,2.0,40.0,2.0,2.0
37968,52.0,1.0,18.0,1.0,9130.0,northern_america,0.0,50.0,1.0,1.0
37969,30.0,1.0,16.0,5.0,9640.0,northern_america,2.0,40.0,1.0,1.0
37970,25.0,5.0,16.0,5.0,7100.0,northern_america,17.0,81.0,1.0,2.0
37971,38.0,6.0,12.0,1.0,4220.0,latin_america,0.0,25.0,1.0,8.0
37972,54.0,1.0,19.0,3.0,1970.0,northern_america,12.0,40.0,1.0,1.0
37973,64.0,4.0,22.0,1.0,2320.0,northern_america,0.0,50.0,2.0,1.0
37974,34.0,1.0,18.0,3.0,8990.0,northern_america,0.0,40.0,2.0,1.0
37975,51.0,7.0,21.0,1.0,40.0,northern_america,0.0,40.0,1.0,1.0
37976,24.0,1.0,21.0,5.0,3500.0,northern_america,2.0,40.0,2.0,2.0
37977,48.0,7.0,21.0,1.0,4700.0,northern_america,0.0,32.0,1.0,1.0
37978,40.0,1.0,21.0,1.0,1021.0,western_asia,0.0,40.0,1.0,1.0
37979,44.0,3.0,21.0,5.0,440.0,northern_america,0.0,38.0,2.0,1.0
37980,54.0,3.0,20.0,1.0,3710.0,northern_america,0.0,40.0,1.0,9.0
37981,55.0,1.0,21.0,3.0,136.0,northern_america,13.0,55.0,2.0,1.0
37982,26.0,1.0,21.0,5.0,5240.0,northern_america,2.0,40.0,2.0,6.0
37983,64.0,1.0,16.0,1.0,910.0,northern_america,1.0,45.0,2.0,1.0
37984,62.0,1.0,22.0,1.0,2360.0,northern_america,0.0,45.0,2.0,1.0
37985,46.0,6.0,19.0,3.0,6260.0,northern_america,15.0,30.0,1.0,1.0
37986,35.0,1.0,17.0,1.0,9640.0,eastern_asia,0.0,32.0,2.0,6.0
37987,37.0,1.0,22.0,1.0,1720.0,eastern_asia,0.0,40.0,2.0,1.0
37988,36.0,1.0,20.0,1.0,940.0,northern_america,0.0,45.0,2.0,1.0
37989,24.0,1.0,16.0,5.0,3645.0,northern_america,2.0,40.0,1.0,1.0
37990,44.0,7.0,18.0,1.0,3602.0,south_eastern_asia,0.0,40.0,2.0,6.0
37991,60.0,1.0,20.0,1.0,3930.0,northern_america,1.0,25.0,1.0,1.0
37992,37.0,6.0,20.0,3.0,5120.0,northern_america,0.0,24.0,2.0,1.0
37993,40.0,3.0,19.0,5.0,7300.0,northern_america,0.0,40.0,1.0,1.0
37994,34.0,1.0,17.0,1.0,2545.0,northern_america,0.0,40.0,2.0,1.0
37995,34.0,6.0,21.0,1.0,6260.0,northern_america,0.0,50.0,1.0,1.0
37996,20.0,1.0,19.0,5.0,5510.0,northern_america,7.0,20.0,1.0,1.0
